time,temp,setpoint,M_out,P_out,I_out,D_out,PID_out,error,intError,gradient
5033.834354400635,130.025,130,54.20823778002042,-0.6300000000001432,54.83823778002056,0.0,54.20823778002042,-0.025000000000005684,1690.8456648839672,-5031.799914598465
5035.86509346962,130.025,130,54.2074269692096,-0.6300000000001432,54.837426969209744,0.0,54.2074269692096,-0.025000000000005684,1690.820664883967,-5033.834354400635
5037.896493673325,130.025,130,54.20661615839879,-0.6300000000001432,54.83661615839893,0.0,54.20661615839879,-0.025000000000005684,1690.795664883967,-5035.86509346962
5039.934386968613,130.025,130,54.205805347587976,-0.6300000000001432,54.83580534758812,0.0,54.205805347587976,-0.025000000000005684,1690.770664883967,-5037.896493673325
5041.97852063179,130.025,130,54.20499453677716,-0.6300000000001432,54.8349945367773,0.0,54.20499453677716,-0.025000000000005684,1690.7456648839668,-5039.934386968613
5044.01754617691,130.025,130,54.204183725966345,-0.6300000000001432,54.83418372596649,0.0,54.204183725966345,-0.025000000000005684,1690.7206648839667,-5041.97852063179
5046.056143045425,130.025,130,54.20337291515553,-0.6300000000001432,54.83337291515568,0.0,54.20337291515553,-0.025000000000005684,1690.6956648839666,-5044.01754617691
5048.099465608597,130.025,130,54.20256210434472,-0.6300000000001432,54.832562104344866,0.0,54.20256210434472,-0.025000000000005684,1690.6706648839665,-5046.056143045425
5050.130751371384,130.025,130,54.2017512935339,-0.6300000000001432,54.83175129353405,0.0,54.2017512935339,-0.025000000000005684,1690.6456648839664,-5048.099465608597
5052.163463830948,130.025,130,54.20094048272309,-0.6300000000001432,54.830940482723236,0.0,54.20094048272309,-0.025000000000005684,1690.6206648839664,-5050.130751371384
5054.197661399841,130.024,130,54.225362104344825,-0.6048000000000229,54.83016210434485,0.0,54.225362104344825,-0.02400000000000091,1690.5966648839662,-5052.163464028803
5056.242392778397,130.024,130,54.224583725966454,-0.6048000000000229,54.82938372596648,0.0,54.224583725966454,-0.02400000000000091,1690.5726648839664,-5054.197661399841
5058.27352309227,130.025,130,54.19857291515552,-0.6300000000001432,54.82857291515567,0.0,54.19857291515552,-0.025000000000005684,1690.5476648839663,-5056.242392580701
5060.3086948394775,130.024,130,54.222994536777264,-0.6048000000000229,54.82779453677729,0.0,54.222994536777264,-0.02400000000000091,1690.5236648839664,-5058.273523289887
5062.346679925919,130.024,130,54.22221615839889,-0.6048000000000229,54.82701615839892,0.0,54.22221615839889,-0.02400000000000091,1690.4996648839665,-5060.3086948394775
5064.384672164917,130.024,130,54.221437780020516,-0.6048000000000229,54.82623778002054,0.0,54.221437780020516,-0.02400000000000091,1690.4756648839666,-5062.346679925919
