time,temp,output,slope,
1791.274917,137.163,55,-0.00044281,
1792.391305,137.162,55,-0.00044375,
1793.526782,137.162,55,-0.000444672,
1794.655408,137.161,55,-0.000445594,
1795.781599,137.161,55,-0.000446498,
1796.906962,137.16,55,-0.000447403,
1798.03626,137.16,55,-0.000448289,
1799.164839,137.16,55,-0.000449157,
1800.292666,137.159,55,-0.000450045,
1801.407052,137.159,55,-0.000450895,
1802.531795,137.159,55,-0.000451727,
1803.658822,137.158,55,-0.000452559,
1804.788125,137.158,55,-0.000453391,
1805.919052,137.157,55,-0.000454224,
1807.051625,137.157,55,-0.000455039,
1808.173663,137.157,55,-0.000455835,
1809.297505,137.156,55,-0.000456631,
1810.42062,137.156,55,-0.000457409,
1811.548788,137.156,55,-0.000458168,
1812.67556,137.155,55,-0.000458928,
1813.803153,137.155,55,-0.000459669,
1814.925807,137.155,55,-0.000460392,
1816.041046,137.155,55,-0.000461096,
1817.155157,137.154,55,-0.000461819,
1818.280979,137.154,55,-0.000462524,
1819.397872,137.154,55,-0.000463191,
1820.524877,137.153,55,-0.000463877,
1821.64982,137.153,55,-0.000464545,
1822.77747,137.153,55,-0.000465194,
1823.908438,137.152,55,-0.000465843,
1825.041307,137.152,55,-0.000466473,
1826.161159,137.152,55,-0.000467085,
1827.27945,137.152,55,-0.000467678,
1828.395129,137.151,55,-0.000468289,
1829.528007,137.151,55,-0.000468882,
1830.661632,137.151,55,-0.000469457,
1831.781152,137.15,55,-0.000470031,
1832.912332,137.15,55,-0.000470587,
1834.029092,137.149,55,-0.000471161,
1835.155147,137.149,55,-0.000471697,
1836.272265,137.149,55,-0.000472234,
1837.39739,137.148,55,-0.00047277,
1838.512131,137.148,55,-0.000473288,
1839.636277,137.147,55,-0.000473806,
1840.758579,137.147,55,-0.000474305,
1841.885459,137.147,55,-0.000474803,
1843.013455,137.146,55,-0.000475302,
1844.140712,137.146,55,-0.000475782,
1845.267975,137.145,55,-0.000476261,
1846.395938,137.145,55,-0.000476722,
1847.524006,137.144,55,-0.000477182,
1848.648797,137.144,55,-0.000477642,
1849.774811,137.144,55,-0.000478083,
1850.904155,137.143,55,-0.000478523,
1852.019136,137.142,55,-0.000478982,
1853.139091,137.142,55,-0.000479422,
1854.266249,137.141,55,-0.000479862,
1855.392553,137.141,55,-0.000480282,
1856.51999,137.14,55,-0.000480721,
1857.649981,137.139,55,-0.000481159,
1858.778439,137.139,55,-0.000481579,
1859.904329,137.138,55,-0.000481997,
1861.029717,137.137,55,-0.000482415,
1862.153434,137.136,55,-0.000482852,
1863.278745,137.135,55,-0.000483287,
1864.402518,137.134,55,-0.000483722,
1865.516479,137.134,55,-0.000484138,
1866.62871,137.133,55,-0.000484571,
1867.747425,137.132,55,-0.000485004,
1868.870698,137.131,55,-0.000485436,
1869.996915,137.13,55,-0.000485867,
1871.11963,137.129,55,-0.000486316,
1872.244829,137.128,55,-0.000486764,
1873.376711,137.127,55,-0.00048723,
1874.503057,137.126,55,-0.000487676,
1875.629101,137.125,55,-0.000488139,
1876.756567,137.124,55,-0.000488601,
1877.889111,137.123,55,-0.000489061,
1879.009096,137.122,55,-0.000489521,
1880.142926,137.121,55,-0.000489997,
1881.270359,137.12,55,-0.000490472,
1882.395123,137.119,55,-0.000490946,
1883.511855,137.118,55,-0.000491418,
1884.637188,137.117,55,-0.000491889,
1885.764446,137.116,55,-0.000492376,
1886.893848,137.115,55,-0.000492862,
1888.02161,137.114,55,-0.000493346,
1889.146117,137.113,55,-0.000493847,
1890.277159,137.112,55,-0.000494345,
1891.409383,137.111,55,-0.000494842,
1892.538396,137.109,55,-0.000495375,
1893.655807,137.109,55,-0.000495886,
1894.773314,137.108,55,-0.000496396,
1895.890663,137.107,55,-0.000496922,
1897.022999,137.106,55,-0.000497445,
1898.137148,137.105,55,-0.000497967,
1899.261579,137.104,55,-0.000498505,
1900.389161,137.103,55,-0.000499041,
1901.506905,137.102,55,-0.000499593,
1902.630737,137.101,55,-0.000500143,
1903.752828,137.1,55,-0.000500691,
1904.868953,137.099,55,-0.000501236,
1905.994489,137.098,55,-0.000501779,
1907.119401,137.097,55,-0.000502337,
1908.243166,137.096,55,-0.000502894,
1909.37281,137.095,55,-0.000503466,
1910.496556,137.094,55,-0.000504036,
1911.626291,137.093,55,-0.000504602,
1912.754653,137.093,55,-0.000505166,
1913.879488,137.092,55,-0.000505727,
1915.007749,137.091,55,-0.000506286,
1916.12723,137.09,55,-0.00050686,
1917.250741,137.089,55,-0.000507431,
1918.372339,137.088,55,-0.000508018,
1919.500488,137.087,55,-0.000508602,
1920.62406,137.087,55,-0.000509164,
1921.748068,137.085,55,-0.00050976,
1922.874669,137.084,55,-0.000510335,
1923.998144,137.084,55,-0.000510907,
1925.1292,137.083,55,-0.000511494,
1926.254716,137.082,55,-0.000512078,
1927.373567,137.081,55,-0.000512677,
1928.48824,137.08,55,-0.000513273,
1929.605466,137.079,55,-0.000513866,
1930.734751,137.078,55,-0.000514455,
1931.863654,137.077,55,-0.00051506,
1932.980558,137.076,55,-0.000515661,
1934.098006,137.075,55,-0.000516278,
1935.211609,137.074,55,-0.000516891,
1936.329909,137.073,55,-0.0005175,
1937.460719,137.072,55,-0.000518106,
1938.586694,137.071,55,-0.000518727,
1939.717974,137.07,55,-0.000519344,
1940.837814,137.07,55,-0.000519939,
1941.96354,137.068,55,-0.000520567,
1943.086406,137.068,55,-0.000521173,
1944.213224,137.067,55,-0.000521775,
1945.340969,137.066,55,-0.000522392,
1946.467525,137.065,55,-0.000523005,
1947.584468,137.064,55,-0.000523632,
1948.71036,137.063,55,-0.000524256,
1949.840154,137.062,55,-0.000524876,
1950.973172,137.06,55,-0.000525529,
1952.09852,137.06,55,-0.000526177,
1953.22095,137.059,55,-0.000526822,
1954.350566,137.058,55,-0.000527462,
1955.477231,137.057,55,-0.000528117,
1956.592024,137.056,55,-0.000528768,
1957.708375,137.055,55,-0.000529414,
1958.836734,137.054,55,-0.000530075,
1959.962668,137.053,55,-0.000530732,
1961.090437,137.052,55,-0.000531402,
1962.211259,137.051,55,-0.000532068,
1963.336993,137.05,55,-0.000532749,
1964.452626,137.049,55,-0.000533424,
1965.579732,137.048,55,-0.000534095,
1966.700949,137.047,55,-0.000534781,
1967.816188,137.046,55,-0.000535461,
1968.945735,137.045,55,-0.000536156,
1970.072706,137.044,55,-0.000536845,
1971.200837,137.043,55,-0.000537549,
1972.327581,137.042,55,-0.000538248,
1973.448401,137.041,55,-0.00053896,
1974.57218,137.04,55,-0.000539668,
1975.702249,137.039,55,-0.000540371,
1976.82359,137.038,55,-0.000541087,
1977.946188,137.037,55,-0.000541799,
1979.064515,137.036,55,-0.000542524,
1980.187142,137.035,55,-0.000543244,
1981.31883,137.034,55,-0.000543959,
1982.449373,137.033,55,-0.000544687,
1983.56706,137.032,55,-0.00054541,
1984.698077,137.031,55,-0.000546147,
1985.829462,137.03,55,-0.000546878,
1986.949279,137.029,55,-0.000547622,
1988.075478,137.028,55,-0.000548361,
1989.197091,137.027,55,-0.000549114,
1990.319695,137.026,55,-0.000549861,
1991.448029,137.025,55,-0.000550621,
1992.572281,137.024,55,-0.000551376,
1993.695191,137.024,55,-0.000552106,
1994.822941,137.023,55,-0.00055285,
1995.950871,137.022,55,-0.000553588,
1997.081192,137.021,55,-0.000554339,
1998.207679,137.02,55,-0.000555084,
1999.337301,137.019,55,-0.000555843,
2000.468913,137.018,55,-0.000556595,
2001.600509,137.018,55,-0.000557323,
2002.728145,137.017,55,-0.000558064,
2003.852543,137.016,55,-0.0005588,
2004.979945,137.015,55,-0.000559548,
2006.103044,137.014,55,-0.00056029,
2007.231142,137.014,55,-0.000561026,
2008.347329,137.013,55,-0.000561757,
2009.463084,137.012,55,-0.0005625,
2010.581539,137.012,55,-0.000563219,
2011.706701,137.011,55,-0.000563951,
2012.827048,137.01,55,-0.000564677,
2013.951867,137.01,55,-0.000565397,
2015.073904,137.009,55,-0.000566111,
2016.200598,137.008,55,-0.000566838,
2017.323609,137.007,55,-0.000567559,
2018.445219,137.007,55,-0.000568273,
2019.577267,137.007,55,-0.000568982,
2020.704267,137.006,55,-0.000569666,
2021.830363,137.005,55,-0.000570363,
2022.95341,137.005,55,-0.000571054,
2024.080834,137.004,55,-0.000571739,
2025.200877,137.003,55,-0.000572436,
2026.314969,137.003,55,-0.000573108,
2027.433924,137.002,55,-0.000573775,
2028.547304,137.001,55,-0.000574455,
2029.677441,137,55,-0.000575147,
2030.805167,137,55,-0.000575814,
2031.932675,136.999,55,-0.000576494,
2033.054548,136.998,55,-0.000577167,
2034.174573,136.997,55,-0.000577834,
2035.299678,136.996,55,-0.000578514,
2036.422202,136.995,55,-0.000579206,
2037.545525,136.994,55,-0.000579892,
2038.667534,136.994,55,-0.000580571,
2039.791855,136.993,55,-0.000581245,
2040.923243,136.992,55,-0.00058193,
2042.053559,136.991,55,-0.000582609,
2043.169525,136.99,55,-0.000583282,
2044.296658,136.988,55,-0.000583985,
2045.417439,136.988,55,-0.000584663,
2046.541057,136.987,55,-0.000585354,
2047.668516,136.986,55,-0.000586038,
2048.800257,136.985,55,-0.000586733,
2049.921249,136.984,55,-0.000587423,
2051.047665,136.983,55,-0.000588124,
2052.174939,136.982,55,-0.000588819,
2053.288941,136.981,55,-0.000589525,
2054.405565,136.98,55,-0.000590225,
2055.527437,136.979,55,-0.000590937,
2056.649701,136.978,55,-0.000591643,
2057.776114,136.977,55,-0.00059236,
2058.904259,136.976,55,-0.000593088,
2060.020084,136.976,55,-0.000593792,
2061.140303,136.975,55,-0.000594488,
2062.266169,136.974,55,-0.000595197,
2063.399585,136.973,55,-0.000595898,
2064.527956,136.972,55,-0.00059661,
2065.644951,136.971,55,-0.000597316,
2066.764232,136.971,55,-0.000598014,
2067.889146,136.97,55,-0.000598725,
2069.01628,136.969,55,-0.000599428,
2070.14671,136.968,55,-0.000600124,
2071.268173,136.967,55,-0.000600832,
2072.397406,136.967,55,-0.000601533,
2073.519242,136.966,55,-0.000602226,
2074.643706,136.965,55,-0.000602912,
2075.76594,136.965,55,-0.000603592,
2076.882258,136.964,55,-0.000604283,
2078.006874,136.964,55,-0.000604948,
2079.136972,136.963,55,-0.000605606,
2080.251188,136.962,55,-0.000606275,
2081.371166,136.961,55,-0.000606956,
2082.493369,136.961,55,-0.00060763,
2083.6222,136.961,55,-0.000608278,
2084.743908,136.96,55,-0.000608919,
2085.871636,136.959,55,-0.000609571,
2086.995197,136.959,55,-0.000610216,
2088.12204,136.958,55,-0.000610872,
2089.250988,136.958,55,-0.000611503,
2090.3784,136.957,55,-0.000612145,
2091.496738,136.957,55,-0.000612761,
2092.622395,136.956,55,-0.000613389,
2093.749646,136.956,55,-0.00061401,
2094.876876,136.956,55,-0.000614623,
2095.999502,136.955,55,-0.00061523,
2097.12761,136.955,55,-0.000615829,
2098.245605,136.954,55,-0.00061644,
2099.372613,136.954,55,-0.000617026,
2100.497662,136.954,55,-0.000617623,
2101.625827,136.953,55,-0.000618213,
2102.760933,136.953,55,-0.000618796,
2103.892145,136.952,55,-0.000619372,
2105.009741,136.952,55,-0.00061996,
2106.125059,136.952,55,-0.000620523,
2107.251332,136.951,55,-0.000621097,
2108.376024,136.951,55,-0.000621665,
2109.501083,136.951,55,-0.000622226,
2110.628013,136.951,55,-0.000622762,
2111.753389,136.95,55,-0.000623309,
2112.878883,136.95,55,-0.00062385,
2114.004878,136.95,55,-0.000624366,
2115.134251,136.949,55,-0.000624894,
2116.250906,136.949,55,-0.000625416,
2117.373997,136.949,55,-0.000625931,
2118.502312,136.949,55,-0.000626439,
2119.632663,136.948,55,-0.00062696,
2120.760086,136.948,55,-0.000627475,
2121.875597,136.947,55,-0.000627984,
2123.001467,136.947,55,-0.000628485,
2124.116263,136.947,55,-0.000628981,
2125.247684,136.947,55,-0.000629471,
2126.376255,136.946,55,-0.000629973,
2127.502083,136.946,55,-0.000630469,
2128.624593,136.945,55,-0.000630958,
2129.748244,136.945,55,-0.000631442,
2130.875126,136.944,55,-0.000631938,
2132.000911,136.943,55,-0.000632447,
2133.126975,136.943,55,-0.000632949,
2134.249604,136.942,55,-0.000633465,
2135.375023,136.941,55,-0.000633974,
2136.508424,136.94,55,-0.000634496,
2137.634471,136.939,55,-0.00063503,
2138.760246,136.938,55,-0.000635558,
2139.885025,136.937,55,-0.000636099,
2141.00491,136.936,55,-0.000636633,
2142.13066,136.935,55,-0.00063718,
2143.258901,136.934,55,-0.000637739,
2144.379592,136.933,55,-0.000638292,
2145.500633,136.931,55,-0.000638876,
2146.623279,136.93,55,-0.000639453,
2147.748225,136.929,55,-0.000640043,
2148.874536,136.928,55,-0.000640626,
2150.002002,136.926,55,-0.000641239,
2151.130376,136.925,55,-0.000641865,
2152.253699,136.924,55,-0.000642484,
2153.375923,136.923,55,-0.000643097,
2154.502378,136.921,55,-0.000643739,
2155.621697,136.92,55,-0.000644375,
2156.749115,136.918,55,-0.000645042,
2157.869941,136.917,55,-0.000645701,
2158.997218,136.916,55,-0.000646372,
2160.12927,136.915,55,-0.000647036,
2161.250665,136.913,55,-0.000647711,
2162.379994,136.913,55,-0.000648379,
2163.494925,136.911,55,-0.000649059,
2164.621927,136.91,55,-0.00064975,
2165.748406,136.909,55,-0.000650415,
2166.872007,136.907,55,-0.00065111,
2167.993566,136.907,55,-0.000651779,
2169.116326,136.905,55,-0.000652459,
2170.240627,136.904,55,-0.000653149,
2171.363029,136.903,55,-0.000653833,
2172.48604,136.902,55,-0.000654508,
2173.612475,136.901,55,-0.000655195,
2174.740007,136.899,55,-0.000655892,
2175.865407,136.899,55,-0.000656563,
2176.992177,136.897,55,-0.000657245,
2178.117181,136.897,55,-0.000657899,
2179.234865,136.895,55,-0.000658565,
2180.351787,136.894,55,-0.000659222,
2181.479408,136.893,55,-0.00065989,
2182.601751,136.892,55,-0.000660549,
2183.728308,136.891,55,-0.0006612,
2184.861484,136.89,55,-0.000661842,
2185.984294,136.889,55,-0.000662476,
2187.100203,136.888,55,-0.000663101,
2188.217963,136.887,55,-0.000663737,
2189.340813,136.886,55,-0.000664363,
2190.46474,136.885,55,-0.000664982,
2191.579942,136.884,55,-0.000665591,
2192.709129,136.884,55,-0.000666173,
2193.842112,136.882,55,-0.000666764,
2194.963223,136.881,55,-0.000667347,
2196.078909,136.881,55,-0.00066792,
2197.202634,136.88,55,-0.000668467,
2198.335161,136.879,55,-0.000669022,
2199.450257,136.878,55,-0.000669569,
2200.563592,136.877,55,-0.000670107,
2201.683951,136.876,55,-0.000670635,
2202.811009,136.876,55,-0.000671136,
2203.938831,136.875,55,-0.000671645,
2205.059572,136.874,55,-0.000672146,
2206.181476,136.873,55,-0.000672637,
2207.302437,136.872,55,-0.000673137,
2208.432543,136.871,55,-0.000673628,
2209.557739,136.871,55,-0.000674091,
2210.677432,136.87,55,-0.000674563,
2211.801475,136.869,55,-0.000675044,
2212.925539,136.868,55,-0.000675515,
2214.053398,136.868,55,-0.000675977,
2215.166828,136.867,55,-0.000676429,
2216.291805,136.866,55,-0.000676891,
2217.411541,136.866,55,-0.000677324,
2218.540317,136.865,55,-0.000677766,
2219.669105,136.864,55,-0.000678199,
2220.786275,136.863,55,-0.00067864,
2221.902994,136.863,55,-0.000679072,
2223.027809,136.862,55,-0.000679495,
2224.152776,136.862,55,-0.000679908,
2225.279349,136.861,55,-0.000680311,
2226.395238,136.86,55,-0.000680723,
2227.526514,136.86,55,-0.000681107,
2228.65185,136.859,55,-0.0006815,
2229.777884,136.859,55,-0.000681883,
2230.903326,136.858,55,-0.000682257,
2232.031885,136.857,55,-0.00068264,
2233.15833,136.857,55,-0.000683013,
2234.274735,136.856,55,-0.000683377,
2235.398535,136.855,55,-0.000683749,
2236.52397,136.855,55,-0.000684094,
2237.646103,136.854,55,-0.000684428,
2238.767628,136.853,55,-0.000684772,
2239.891829,136.852,55,-0.000685125,
2241.021757,136.852,55,-0.000685449,
2242.134632,136.851,55,-0.000685782,
2243.263452,136.85,55,-0.000686106,
2244.391891,136.849,55,-0.000686439,
2245.518259,136.848,55,-0.000686761,
2246.651744,136.847,55,-0.000687093,
2247.768459,136.847,55,-0.000687396,
2248.889774,136.845,55,-0.000687726,
2250.008198,136.845,55,-0.000688047,
2251.126177,136.844,55,-0.000688376,
2252.254876,136.842,55,-0.000688714,
2253.383281,136.841,55,-0.000689061,
2254.507129,136.841,55,-0.000689379,
2255.622505,136.84,55,-0.000689705,
2256.7493,136.839,55,-0.00069004,
2257.872608,136.838,55,-0.000690384,
2258.990707,136.837,55,-0.000690718,
2260.112246,136.836,55,-0.000691061,
2261.246439,136.836,55,-0.000691394,
2262.362082,136.835,55,-0.000691717,
2263.491391,136.833,55,-0.000692066,
2264.616209,136.833,55,-0.000692406,
2265.732755,136.832,55,-0.000692754,
2266.847959,136.831,55,-0.000693093,
2267.973928,136.83,55,-0.00069344,
2269.102398,136.829,55,-0.000693795,
2270.221889,136.828,55,-0.00069414,
2271.348937,136.828,55,-0.000694476,
2272.476282,136.827,55,-0.000694819,
2273.590595,136.826,55,-0.000695171,
2274.72251,136.825,55,-0.000695513,
2275.852369,136.825,55,-0.000695845,
2276.972603,136.824,55,-0.000696167,
2278.088265,136.823,55,-0.000696497,
2279.216091,136.822,55,-0.000696836,
2280.34466,136.822,55,-0.000697164,
2281.471363,136.821,55,-0.000697482,
2282.596283,136.82,55,-0.000697809,
2283.710608,136.819,55,-0.000698144,
2284.835175,136.819,55,-0.00069845,
2285.95877,136.818,55,-0.000698765,
2287.082136,136.817,55,-0.000699069,
2288.203393,136.817,55,-0.000699364,
2289.330823,136.816,55,-0.000699667,
2290.459219,136.815,55,-0.000699959,
2291.575089,136.815,55,-0.000700242,
2291.772766,136.803,55,,0.197676897
2292.886973,136.802,55,,1.311884165
2294.002468,136.802,55,,2.427378654
2295.130937,136.802,55,,3.555848122
2296.258055,136.802,55,,4.682966232
2297.386801,136.801,55,,5.81171155
2298.514692,136.801,55,,6.939602613
2299.635741,136.801,55,,8.060651541
2300.757458,136.801,55,,9.182369471
2301.875901,136.801,55,,10.30081177
2303.001787,136.801,55,,11.42669773
2304.121988,136.8,55,,12.54689908
2305.247999,136.8,55,,13.67291021
2306.374573,136.8,55,,14.79948378
2307.505052,136.8,55,,15.92996335
2308.625067,136.8,55,,17.04997778
2309.737273,136.8,55,,18.16218448
2310.861001,136.8,55,,19.28591204
2311.984344,136.8,55,,20.4092555
2313.108,136.799,55,,21.53291059
2314.231766,136.799,55,,22.65667701
2315.352701,136.799,55,,23.77761197
2316.474086,136.799,55,,24.89899731
2317.597862,136.799,55,,26.0227735
2318.721049,136.799,55,,27.14595985
2319.848046,136.799,55,,28.27295732
2320.979256,136.799,55,,29.4041667
2322.100941,136.799,55,,30.52585196
2323.221899,136.799,55,,31.64681005
2324.345534,136.799,55,,32.77044511
2325.467787,136.798,55,,33.89269805
2326.592131,136.799,55,,35.01704192
2327.715109,136.798,55,,36.14001989
2328.830764,136.799,55,,37.2556746
2329.957152,136.798,55,,38.38206339
2331.081097,136.798,55,,39.50600815
2332.20538,136.798,55,,40.63029146
2333.328009,136.798,55,,41.75291967
2334.451136,136.798,55,,42.87604737
2335.569809,136.798,55,,43.99472022
2336.695725,136.798,55,,45.12063646
2337.819621,136.798,55,,46.24453235
2338.93841,136.797,55,,47.36332059
2340.057723,136.797,55,,48.48263359
2341.184542,136.797,55,,49.60945344
2342.309106,136.796,55,,50.7340169
2343.423846,136.796,55,,51.84875679
2344.539292,136.796,55,,52.96420288
2345.659003,136.795,55,,54.08391452
2346.786233,136.794,55,,55.21114373
2347.903475,136.794,55,,56.32838631
2349.016544,136.794,55,,57.44145465
2350.143746,136.793,55,,58.56865716
2351.271521,136.792,55,,59.69643188
2352.394345,136.791,55,,60.81925583
2353.517104,136.791,55,,61.94201493
2354.64099,136.79,55,,63.0659008
2355.764924,136.789,55,,64.18983507
2356.887523,136.788,55,,65.31243443
2358.001543,136.787,55,,66.42645383
2359.126836,136.786,55,,67.55174685
2360.253947,136.785,55,,68.6788578
2361.379133,136.784,55,,69.80404377
2362.506074,136.783,55,,70.93098521
2363.6345,136.782,55,,72.05941129
2364.752798,136.781,55,,73.17770886
2365.880414,136.78,55,,74.30532527
2367.00277,136.779,55,,75.42768121
2368.128752,136.778,55,,76.55366254
2369.250427,136.777,55,,77.67533779
2370.376922,136.776,55,,78.80183268
2371.505107,136.775,55,,79.93001819
2372.62252,136.774,55,,81.04743099
2373.750261,136.773,55,,82.17517209
2374.868286,136.772,55,,83.29319715
2375.995021,136.771,55,,84.41993189
2377.107787,136.77,55,,85.53269839
2378.231431,136.769,55,,86.65634251
2379.343823,136.768,55,,87.76873374
2380.466439,136.767,55,,88.89134979
2381.592369,136.766,55,,90.01727986
2382.715649,136.765,55,,91.14056015
2383.831945,136.765,55,,92.25685573
2384.954131,136.763,55,,93.37904239
2386.078656,136.762,55,,94.50356698
2387.201839,136.761,55,,95.62675023
2388.320171,136.76,55,,96.7450819
2389.43946,136.76,55,,97.86437082
2390.567326,136.758,55,,98.99223709
2391.688616,136.757,55,,100.1135268
2392.804326,136.756,55,,101.2292366
2393.931451,136.756,55,,102.3563616
2395.056154,136.754,55,,103.4810655
2396.18597,136.753,55,,104.6108813
2397.302943,136.752,55,,105.7278535
2398.431763,136.751,55,,106.8566744
2399.555103,136.75,55,,107.9800141
2400.68073,136.749,55,,109.1056414
2401.800735,136.748,55,,110.225646
2402.923188,136.747,55,,111.3480988
2404.0485,136.746,55,,112.4734106
2405.168809,136.745,55,,113.5937202
2406.290455,136.744,55,,114.7153656
2407.419042,136.743,55,,115.8439534
2408.532295,136.742,55,,116.9572058
2409.659137,136.74,55,,118.0840483
2410.784556,136.739,55,,119.2094674
2411.905723,136.738,55,,120.3306341
2413.027179,136.737,55,,121.4520905
2414.151376,136.736,55,,122.5762873
2415.275091,136.735,55,,123.700002
2416.396506,136.734,55,,124.8214166
2417.517648,136.733,55,,125.9425585
2418.645904,136.732,55,,127.0708146
2419.76792,136.731,55,,128.1928306
2420.892551,136.73,55,,129.3174617
2422.017738,136.729,55,,130.4426489
2423.146524,136.728,55,,131.5714355
2424.267137,136.727,55,,132.6920483
2425.394304,136.726,55,,133.8192151
2426.517395,136.725,55,,134.9423058
2427.644198,136.725,55,,136.0691092
2428.760499,136.723,55,,137.1854105
2429.883859,136.722,55,,138.3087702
2431.006124,136.721,55,,139.4310355
2432.130012,136.721,55,,140.5549226
2433.252989,136.72,55,,141.6778998
2434.373643,136.719,55,,142.7985544
2435.487934,136.718,55,,143.9128451
2436.615639,136.718,55,,145.0405502
2437.737794,136.717,55,,146.1627049
2438.858467,136.716,55,,147.2833779
2439.981847,136.715,55,,148.4067576
2441.098003,136.715,55,,149.5229142
2442.225209,136.713,55,,150.65012
2443.345587,136.713,55,,151.7704978
2444.468266,136.712,55,,152.8931766
2445.580286,136.712,55,,154.0051973
2446.707894,136.711,55,,155.1328053
2447.831605,136.71,55,,156.2565157
2448.949541,136.709,55,,157.3744516
2450.070784,136.709,55,,158.4956954
2451.198523,136.708,55,,159.6234341
2452.31741,136.708,55,,160.7423215
2453.441427,136.707,55,,161.8663375
2454.564316,136.707,55,,162.9892268
2455.688916,136.706,55,,164.1138272
2456.813332,136.705,55,,165.2382426
2457.934916,136.705,55,,166.3598275
2459.050457,136.704,55,,167.4753683
2460.172202,136.704,55,,168.5971127
2461.291083,136.704,55,,169.7159944
2462.417227,136.703,55,,170.8421381
2463.540429,136.702,55,,171.9653397
2464.659784,136.701,55,,173.0846953
2465.782683,136.701,55,,174.2075939
2466.907763,136.7,55,,175.3326735
2468.030128,136.7,55,,176.4550395
2469.145357,136.699,55,,177.5702679
2470.274648,136.698,55,,178.699559
2471.398105,136.698,55,,179.8230159
2472.511905,136.697,55,,180.9368162
2473.636397,136.696,55,,182.0613081
2474.760332,136.696,55,,183.1852434
2475.884239,136.695,55,,184.3091497
2477.007394,136.695,55,,185.4323051
2478.131471,136.694,55,,186.5563819
2479.254579,136.693,55,,187.6794899
2480.378208,136.692,55,,188.8031192
2481.495519,136.691,55,,189.9204299
2482.626426,136.69,55,,191.0513365
2483.753956,136.689,55,,192.1788666
2484.873996,136.689,55,,193.2989075
2485.997003,136.688,55,,194.4219143
2487.122308,136.687,55,,195.5472195
2488.238863,136.686,55,,196.6637745
2489.359608,136.685,55,,197.7845187
2490.487917,136.684,55,,198.912828
2491.616971,136.683,55,,200.0418816
2492.735938,136.682,55,,201.1608493
2493.858367,136.681,55,,202.2832778
2494.982071,136.68,55,,203.4069817
2496.10364,136.68,55,,204.5285513
2497.230952,136.678,55,,205.655863
2498.361597,136.677,55,,206.7865081
2499.488654,136.676,55,,207.9135652
2500.615004,136.675,55,,209.0399151
2501.745161,136.674,55,,210.1700723
2502.862969,136.674,55,,211.2878799
2503.986403,136.673,55,,212.411314
2505.106291,136.672,55,,213.5312021
2506.222728,136.671,55,,214.647639
2507.340776,136.67,55,,215.7656875
2508.466775,136.669,55,,216.8916857
2509.584572,136.668,55,,218.0094831
2510.709588,136.667,55,,219.1344988
2511.838649,136.666,55,,220.2635596
2512.967103,136.666,55,,221.392014
2514.094021,136.665,55,,222.5189321
2515.227251,136.664,55,,223.6521621
2516.359707,136.663,55,,224.7846179
2517.487242,136.662,55,,225.912153
2518.618711,136.661,55,,227.0436215
2519.736827,136.661,55,,228.1617384
2520.85287,136.66,55,,229.277781
2521.968922,136.659,55,,230.3938327
2523.093014,136.658,55,,231.5179245
2524.216193,136.658,55,,232.6411042
2525.33159,136.657,55,,233.7565007
2526.460013,136.656,55,,234.8849237
2527.580406,136.655,55,,236.0053172
2528.703836,136.655,55,,237.1287475
2529.829564,136.654,55,,238.2544746
2530.960316,136.653,55,,239.3852274
2532.082575,136.653,55,,240.5074863
2533.207028,136.652,55,,241.6319389
2534.334082,136.651,55,,242.7589929
2535.449448,136.651,55,,243.8743587
2536.565455,136.65,55,,244.990366
2537.682789,136.649,55,,246.1077001
2538.798956,136.649,55,,247.2238674
2539.929621,136.648,55,,248.3545322
2541.056208,136.648,55,,249.4811194
2542.185078,136.647,55,,250.6099894
2543.310893,136.647,55,,251.7358043
2544.435327,136.646,55,,252.8602378
2545.554394,136.645,55,,253.9793048
2546.672244,136.645,55,,255.0971549
2547.787755,136.644,55,,256.212666
2548.917147,136.644,55,,257.3420582
2550.035305,136.644,55,,258.4602163
2551.163929,136.643,55,,259.5888405
2552.287077,136.643,55,,260.7119877
2553.403795,136.642,55,,261.8287065
2554.521446,136.642,55,,262.9463573
2555.639082,136.641,55,,264.063993
2556.768586,136.641,55,,265.1934972
2557.896791,136.64,55,,266.3217025
2559.012668,136.639,55,,267.4375794
2560.128316,136.639,55,,268.5532272
2561.256616,136.639,55,,269.6815267
2562.375327,136.638,55,,270.8002377
2563.493087,136.637,55,,271.9179976
2564.608259,136.636,55,,273.0331705
2565.727214,136.636,55,,274.1521246
2566.856771,136.635,55,,275.2816815
2567.981332,136.635,55,,276.4062428
2569.094944,136.634,55,,277.5198555
2570.213361,136.633,55,,278.638272
2571.340111,136.632,55,,279.7650223
2572.467415,136.631,55,,280.8923256
2573.593769,136.631,55,,282.0186801
2574.723037,136.63,55,,283.147948
2575.840606,136.629,55,,284.2655175
2576.958502,136.628,55,,285.3834126
2578.074892,136.627,55,,286.4998033
2579.189966,136.626,55,,287.614877
2580.317245,136.625,55,,288.7421556
2581.432359,136.624,55,,289.8572698
2582.548807,136.624,55,,290.9737184
2583.678704,136.622,55,,292.1036153
2584.795909,136.622,55,,293.2208202
2585.924487,136.621,55,,294.3493979
2587.049629,136.62,55,,295.47454
2588.163905,136.619,55,,296.5888157
2589.293528,136.618,55,,297.7184393
2590.408802,136.617,55,,298.8337131
2591.538247,136.616,55,,299.9631579
